taxon,birth,death,ccp,source
Rutaceae,0.027803547978739237,0.026741274127999596,0,from Sapindales (singleton)
Zanthoxylum,0.027803547978739237,0.026741274127999596,0,from Rutaceae (singleton)
Sapindaceae,0.027803547978739237,0.026741274127999596,0.6666666666666667,from Sapindales (crown capture probability)
Acer,0.027803547978739237,0.026741274127999596,0.6666666666666667,from Sapindaceae (crown capture probability)
Saxifragales,0.0910333079519683,0.07551813191966382,0.0,from Magnoliopsida (not monophyletic)
Grossulariaceae,0.0910333079519683,0.07551813191966382,0,from Saxifragales (singleton)
Ribes,0.0910333079519683,0.07551813191966382,0,from Grossulariaceae (singleton)
Penthoraceae,0.0910333079519683,0.07551813191966382,0,from Saxifragales (singleton)
Penthorum,0.0910333079519683,0.07551813191966382,0,from Penthoraceae (singleton)
Saxifragaceae,0.0910333079519683,0.07551813191966382,0.6666666666666667,from Saxifragales (crown capture probability)
Heuchera,0.0910333079519683,0.07551813191966382,0,from Saxifragaceae (singleton)
Micranthes,0.0910333079519683,0.07551813191966382,0.0,from Saxifragaceae (cherry)
Solanales,0.09696832341511386,0.09696788846363519,0.9722222222222222,computed
Convolvulaceae,0.09696832341511386,0.09696788846363519,0,from Solanales (singleton)
Convolvulus,0.09696832341511386,0.09696788846363519,0,from Convolvulaceae (singleton)
Solanaceae,0.1105619869208375,0.07321775584662565,0.9642857142857143,computed
Physalis,0.1368193924100101,0.13681726208113992,0.8333333333333334,computed
Solanum,0.05757401442045304,0.009989256343989167,1.0,computed
Vitales,0.016300083952708513,0.0,0.84,computed
Vitaceae,0.016300083952708513,0.0,0.84,computed
Parthenocissus,0.016300083952708513,0.0,0.0,from Vitaceae (not monophyletic)
Vitis,0.016300083952708513,0.0,1.0,from Vitaceae (cherry)
G,0.09238966780147742,0.07979658642367524,0.0,from __TAXONOMIC_ROOT__ (not monophyletic)
Ginkgoopsida,0.09238966780147742,0.07979658642367524,0,from G (singleton)
Ginkgoales,0.09238966780147742,0.07979658642367524,0,from Ginkgoopsida (singleton)
Ginkgoaceae,0.09238966780147742,0.07979658642367524,0,from Ginkgoales (singleton)
Ginkgo,0.09238966780147742,0.07979658642367524,0,from Ginkgoaceae (singleton)
Pinopsida,0.03863861989221522,0.03863854118979898,0.8928571428571429,computed
Pinales,0.03863861989221522,0.03863854118979898,0.8928571428571429,computed
Cupressaceae,0.03863861989221522,0.03863854118979898,0.6666666666666667,from Pinales (crown capture probability)
Juniperus,0.03863861989221522,0.03863854118979898,0.6666666666666667,from Cupressaceae (crown capture probability)
Pinaceae,0.02566381738064864,0.0033691985937378092,0.84,computed
Larix,0.02566381738064864,0.0033691985937378092,0,from Pinaceae (singleton)
Picea,0.02566381738064864,0.0033691985937378092,0.0,from Pinaceae (unsampled)
Pinus,0.02427684834908965,0.0,0.8333333333333334,computed
